osgb4000000074563181,http://data.ordnancesurvey.co.uk/id/4000000074563181,Newbridge-on-Wye,,,,populatedPlace,Village,301738,258266,6000,250000,301350,257753,301916,258707,LD1,http://data.ordnancesurvey.co.uk/id/postcodedistrict/LD1,,,,,,,Powys - Powys,http://data.ordnancesurvey.co.uk/id/7000000000025491,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,http://dbpedia.org/resource/Newbridge-on-Wye,http://sws.geonames.org/2641697
osgb4000000074322133,http://data.ordnancesurvey.co.uk/id/4000000074322133,Ciltwrch,,,,populatedPlace,Hamlet,315930,240323,5000,25000,315703,240043,316203,240543,HR3,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HR3,,,,,,,Powys - Powys,http://data.ordnancesurvey.co.uk/id/7000000000025491,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
osgb4000000074562781,http://data.ordnancesurvey.co.uk/id/4000000074562781,Llanfaredd,,,,populatedPlace,Hamlet,306909,250505,5000,25000,306658,250252,307158,250807,LD2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/LD2,,,,,,,Powys - Powys,http://data.ordnancesurvey.co.uk/id/7000000000025491,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,http://sws.geonames.org/2644076
osgb4000000074578831,http://data.ordnancesurvey.co.uk/id/4000000074578831,Llanstephan,,,,populatedPlace,Hamlet,312071,241778,5000,25000,311643,241541,312143,242062,LD3,http://data.ordnancesurvey.co.uk/id/postcodedistrict/LD3,,,,,,,Powys - Powys,http://data.ordnancesurvey.co.uk/id/7000000000025491,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,http://sws.geonames.org/2643941
osgb4000000074572377,http://data.ordnancesurvey.co.uk/id/4000000074572377,Llanbedr,,,,populatedPlace,Hamlet,314400,246340,5000,25000,314111,246152,314627,246652,LD2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/LD2,,,,,,,Powys - Powys,http://data.ordnancesurvey.co.uk/id/7000000000025491,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,http://sws.geonames.org/2644177
osgb4000000074813540,http://data.ordnancesurvey.co.uk/id/4000000074813540,Frank's Bridge,,,,populatedPlace,Village,311897,256190,4000,250000,311368,255918,312030,256418,LD1,http://data.ordnancesurvey.co.uk/id/postcodedistrict/LD1,,,,,,,Powys - Powys,http://data.ordnancesurvey.co.uk/id/7000000000025491,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
osgb4000000074563184,http://data.ordnancesurvey.co.uk/id/4000000074563184,Cwmbach Llechrhyd,,,,populatedPlace,Hamlet,303008,253957,5000,25000,302739,253809,303351,254328,LD2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/LD2,,,,,,,Powys - Powys,http://data.ordnancesurvey.co.uk/id/7000000000025491,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
osgb4000000074578835,http://data.ordnancesurvey.co.uk/id/4000000074578835,Llandeilo Graban,,,,populatedPlace,Other Settlement,309372,244721,15000,25000,309108,244454,309608,244954,LD2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/LD2,,,,,,,Powys - Powys,http://data.ordnancesurvey.co.uk/id/7000000000025491,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
osgb4000000074578952,http://data.ordnancesurvey.co.uk/id/4000000074578952,Maesmynis,,,,populatedPlace,Hamlet,301587,247538,5000,25000,301250,247289,301877,247789,LD2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/LD2,,,,,,,Powys - Powys,http://data.ordnancesurvey.co.uk/id/7000000000025491,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,http://sws.geonames.org/2643219
osgb4000000074813567,http://data.ordnancesurvey.co.uk/id/4000000074813567,Castell-paen,cym,Painscastle,eng,populatedPlace,Village,316719,246288,4000,250000,316462,246024,317018,246524,LD2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/LD2,,,,,,,Powys - Powys,http://data.ordnancesurvey.co.uk/id/7000000000025491,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
