osgb4000000074571347,http://data.ordnancesurvey.co.uk/id/4000000074571347,Sgalpaigh,gla,Scalpay,eng,populatedPlace,Village,121367,896124,16000,250000,120951,894782,123293,897311,HS4,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HS4,,,,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074571346,http://data.ordnancesurvey.co.uk/id/4000000074571346,Carnach,,,,populatedPlace,Hamlet,122112,897719,5000,25000,121770,897504,122600,898004,HS4,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HS4,,,,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074571348,http://data.ordnancesurvey.co.uk/id/4000000074571348,Caolas Scalpaigh,gla,Kyles Scalpay,eng,populatedPlace,Hamlet,121662,897888,5000,25000,120996,897769,121705,898432,HS3,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HS3,,,,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074542110,http://data.ordnancesurvey.co.uk/id/4000000074542110,Steinis,,,,populatedPlace,Hamlet,120552,898341,5000,25000,120071,898029,121035,898529,HS3,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HS3,,,,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
HS43YF,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS43YF,HS4 3YF,,,,other,Postcode,121807,896183,3500,18000,,,,,,,Sgalpaigh / Scalpay,http://data.ordnancesurvey.co.uk/id/4000000074571347,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
HS43XY,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS43XY,HS4 3XY,,,,other,Postcode,121900,896805,3500,18000,,,,,,,Sgalpaigh / Scalpay,http://data.ordnancesurvey.co.uk/id/4000000074571347,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
HS33BS,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS33BS,HS3 3BS,,,,other,Postcode,121381,898040,3500,18000,,,,,,,Caolas Scalpaigh / Kyles Scalpay,http://data.ordnancesurvey.co.uk/id/4000000074571348,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#hamlet,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
HS43XZ,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS43XZ,HS4 3XZ,,,,other,Postcode,121630,897167,3500,18000,,,,,,,Sgalpaigh / Scalpay,http://data.ordnancesurvey.co.uk/id/4000000074571347,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
HS43XU,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS43XU,HS4 3XU,,,,other,Postcode,121491,896644,3500,18000,,,,,,,Sgalpaigh / Scalpay,http://data.ordnancesurvey.co.uk/id/4000000074571347,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
HS43XX,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS43XX,HS4 3XX,,,,other,Postcode,121526,896774,3500,18000,,,,,,,Sgalpaigh / Scalpay,http://data.ordnancesurvey.co.uk/id/4000000074571347,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
