osgb4000000074547574,http://data.ordnancesurvey.co.uk/id/4000000074547574,Spartylea,,,,populatedPlace,Hamlet,384794,548871,5000,25000,384771,548586,385329,549099,NE47,http://data.ordnancesurvey.co.uk/id/postcodedistrict/NE47,,,,,,,Northumberland,http://data.ordnancesurvey.co.uk/id/7000000000043674,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074585247,http://data.ordnancesurvey.co.uk/id/4000000074585247,Newbiggin,,,,populatedPlace,Hamlet,395143,549829,5000,25000,394868,549507,395368,550007,DH8,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DH8,,,,,,,Northumberland,http://data.ordnancesurvey.co.uk/id/7000000000043674,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074541218,http://data.ordnancesurvey.co.uk/id/4000000074541218,Northgrain,,,,populatedPlace,Hamlet,384899,540503,5000,25000,384646,540246,385146,540746,DL13,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DL13,,,,,,,County Durham,http://data.ordnancesurvey.co.uk/id/7000000000043607,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074541216,http://data.ordnancesurvey.co.uk/id/4000000074541216,Shilburn,,,,populatedPlace,Suburban Area,384452,555691,1000,25000,384172,555462,384672,555962,NE47,http://data.ordnancesurvey.co.uk/id/postcodedistrict/NE47,,,,,,,Northumberland,http://data.ordnancesurvey.co.uk/id/7000000000043674,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074333128,http://data.ordnancesurvey.co.uk/id/4000000074333128,Wooley,,,,populatedPlace,Hamlet,396743,559511,5000,25000,396257,559306,397022,559806,NE46,http://data.ordnancesurvey.co.uk/id/postcodedistrict/NE46,,,,,,,Northumberland,http://data.ordnancesurvey.co.uk/id/7000000000043674,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074547577,http://data.ordnancesurvey.co.uk/id/4000000074547577,Carrshield,,,,populatedPlace,Hamlet,380279,547755,5000,25000,380012,546912,380512,548124,NE47,http://data.ordnancesurvey.co.uk/id/postcodedistrict/NE47,,,,,,,Northumberland,http://data.ordnancesurvey.co.uk/id/7000000000043674,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Carr_Shield,
osgb4000000074549579,http://data.ordnancesurvey.co.uk/id/4000000074549579,Allendale Town,,,,populatedPlace,Village,383826,555840,11000,250000,383313,555277,384505,557001,NE47,http://data.ordnancesurvey.co.uk/id/postcodedistrict/NE47,,,,,,,Northumberland,http://data.ordnancesurvey.co.uk/id/7000000000043674,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,,http://sws.geonames.org/2657487
osgb4000000074547569,http://data.ordnancesurvey.co.uk/id/4000000074547569,Copthill,,,,populatedPlace,Hamlet,385217,540864,5000,25000,384952,540648,385452,541148,DL13,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DL13,,,,,,,County Durham,http://data.ordnancesurvey.co.uk/id/7000000000043607,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Copthill,
osgb4000000074541192,http://data.ordnancesurvey.co.uk/id/4000000074541192,Ruffside,,,,populatedPlace,Hamlet,399257,551768,5000,25000,398965,551421,399465,551921,DH8,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DH8,,,,,,,County Durham,http://data.ordnancesurvey.co.uk/id/7000000000043607,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074543312,http://data.ordnancesurvey.co.uk/id/4000000074543312,Crawleyside,,,,populatedPlace,Village,399308,540229,4000,250000,398911,539982,399575,540660,DL13,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DL13,,,,,,,County Durham,http://data.ordnancesurvey.co.uk/id/7000000000043607,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
