osgb4000000074557916,http://data.ordnancesurvey.co.uk/id/4000000074557916,Westnewton,,,,populatedPlace,Hamlet,390505,630413,5000,25000,390305,630119,391049,630619,NE71,http://data.ordnancesurvey.co.uk/id/postcodedistrict/NE71,,,,,,,Northumberland,http://data.ordnancesurvey.co.uk/id/7000000000043674,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,"http://dbpedia.org/resource/Westnewton,_Northumberland",
osgb4000000074558292,http://data.ordnancesurvey.co.uk/id/4000000074558292,Kilham,,,,populatedPlace,Hamlet,388442,632504,5000,25000,388196,632278,388696,632778,TD12,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TD12,,,,,,,Northumberland,http://data.ordnancesurvey.co.uk/id/7000000000043674,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,"http://dbpedia.org/resource/Kilham,_Northumberland",
osgb4000000074543511,http://data.ordnancesurvey.co.uk/id/4000000074543511,Cornhill on Tweed,,,,populatedPlace,Village,386082,639378,7000,250000,385465,638996,386616,639906,TD12,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TD12,,,,,,,Northumberland,http://data.ordnancesurvey.co.uk/id/7000000000043674,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Cornhill-on-Tweed,http://sws.geonames.org/6619987
osgb4000000074556423,http://data.ordnancesurvey.co.uk/id/4000000074556423,North Middleton,,,,populatedPlace,Hamlet,400000,624312,5000,25000,399726,624135,400226,624635,NE71,http://data.ordnancesurvey.co.uk/id/postcodedistrict/NE71,,,,,,,Northumberland,http://data.ordnancesurvey.co.uk/id/7000000000043674,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074557914,http://data.ordnancesurvey.co.uk/id/4000000074557914,Low Humbleton,,,,populatedPlace,Hamlet,397385,629103,5000,25000,397254,628761,397754,629261,NE71,http://data.ordnancesurvey.co.uk/id/postcodedistrict/NE71,,,,,,,Northumberland,http://data.ordnancesurvey.co.uk/id/7000000000043674,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074557917,http://data.ordnancesurvey.co.uk/id/4000000074557917,Doddington,,,,populatedPlace,Village,399795,632538,4000,250000,399454,632143,400042,632668,NE71,http://data.ordnancesurvey.co.uk/id/postcodedistrict/NE71,,,,,,,Northumberland,http://data.ordnancesurvey.co.uk/id/7000000000043674,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,"http://dbpedia.org/resource/Doddington,_Northumberland",
osgb4000000074558298,http://data.ordnancesurvey.co.uk/id/4000000074558298,Milfield,,,,populatedPlace,Village,393482,633830,5000,250000,393165,633575,393969,634075,NE71,http://data.ordnancesurvey.co.uk/id/postcodedistrict/NE71,,,,,,,Northumberland,http://data.ordnancesurvey.co.uk/id/7000000000043674,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Milfield,http://sws.geonames.org/2642539
osgb4000000074556422,http://data.ordnancesurvey.co.uk/id/4000000074556422,South Middleton,,,,populatedPlace,Hamlet,399739,623364,5000,25000,399515,623056,400015,623556,NE66,http://data.ordnancesurvey.co.uk/id/postcodedistrict/NE66,,,,,,,Northumberland,http://data.ordnancesurvey.co.uk/id/7000000000043674,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074559417,http://data.ordnancesurvey.co.uk/id/4000000074559417,West Learmouth,,,,populatedPlace,Hamlet,385054,637561,5000,25000,384745,637380,385245,637880,TD12,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TD12,,,,,,,Northumberland,http://data.ordnancesurvey.co.uk/id/7000000000043674,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074558294,http://data.ordnancesurvey.co.uk/id/4000000074558294,Town Yetholm,,,,populatedPlace,Village,381947,627954,5000,250000,381693,627589,382193,628364,TD5,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TD5,,,,,,,Scottish Borders,http://data.ordnancesurvey.co.uk/id/7000000000036552,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,http://dbpedia.org/resource/Town_Yetholm,http://sws.geonames.org/2635585
osgb4000000074333110,http://data.ordnancesurvey.co.uk/id/4000000074333110,Yeavering,,,,populatedPlace,Hamlet,393653,630283,5000,25000,393456,630149,393956,630649,NE71,http://data.ordnancesurvey.co.uk/id/postcodedistrict/NE71,,,,,,,Northumberland,http://data.ordnancesurvey.co.uk/id/7000000000043674,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074557918,http://data.ordnancesurvey.co.uk/id/4000000074557918,Nesbit,,,,populatedPlace,Hamlet,398464,633715,5000,25000,398232,633368,398811,633868,NE71,http://data.ordnancesurvey.co.uk/id/postcodedistrict/NE71,,,,,,,Northumberland,http://data.ordnancesurvey.co.uk/id/7000000000043674,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074558297,http://data.ordnancesurvey.co.uk/id/4000000074558297,Pawston,,,,populatedPlace,Hamlet,385596,632838,5000,25000,385389,632530,385907,633030,TD12,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TD12,,,,,,,Northumberland,http://data.ordnancesurvey.co.uk/id/7000000000043674,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074558673,http://data.ordnancesurvey.co.uk/id/4000000074558673,Mardon,,,,populatedPlace,Hamlet,390326,637858,5000,25000,390145,637476,390645,637976,TD12,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TD12,,,,,,,Northumberland,http://data.ordnancesurvey.co.uk/id/7000000000043674,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074559419,http://data.ordnancesurvey.co.uk/id/4000000074559419,Coldstream,,,,populatedPlace,Town,384305,639843,10000,2000000,383368,639117,384947,640626,TD12,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TD12,,,,,,,Scottish Borders,http://data.ordnancesurvey.co.uk/id/7000000000036552,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,http://sws.geonames.org/2652601
osgb4000000074332514,http://data.ordnancesurvey.co.uk/id/4000000074332514,Ford,,,,populatedPlace,Village,394775,637479,4000,250000,394382,637341,394930,637955,TD15,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TD15,,,,,,,Northumberland,http://data.ordnancesurvey.co.uk/id/7000000000043674,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,"http://dbpedia.org/resource/Ford,_Northumberland",http://sws.geonames.org/2649236
osgb4000000074332566,http://data.ordnancesurvey.co.uk/id/4000000074332566,Akeld,,,,populatedPlace,Hamlet,395701,629719,5000,25000,395464,629429,395964,630027,NE71,http://data.ordnancesurvey.co.uk/id/postcodedistrict/NE71,,,,,,,Northumberland,http://data.ordnancesurvey.co.uk/id/7000000000043674,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074558672,http://data.ordnancesurvey.co.uk/id/4000000074558672,Etal,,,,populatedPlace,Hamlet,392787,639404,5000,25000,392466,639175,393080,639675,TD12,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TD12,,,,,,,Northumberland,http://data.ordnancesurvey.co.uk/id/7000000000043674,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Etal,http://sws.geonames.org/2649883
