osgb4000000074544584,http://data.ordnancesurvey.co.uk/id/4000000074544584,Collipy's Green,,,,populatedPlace,Hamlet,632571,278437,5000,25000,632323,278167,632823,278667,IP19,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IP19,,,,Suffolk Coastal,http://data.ordnancesurvey.co.uk/id/7000000000015508,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Suffolk,http://data.ordnancesurvey.co.uk/id/7000000000015934,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,Eastern,http://data.ordnancesurvey.co.uk/id/7000000000041425,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074542772,http://data.ordnancesurvey.co.uk/id/4000000074542772,Bleach Green,,,,populatedPlace,Hamlet,623268,277626,5000,25000,623139,277410,624139,277910,IP21,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IP21,,,,Mid Suffolk,http://data.ordnancesurvey.co.uk/id/7000000000015674,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Suffolk,http://data.ordnancesurvey.co.uk/id/7000000000015934,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,Eastern,http://data.ordnancesurvey.co.uk/id/7000000000041425,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074543755,http://data.ordnancesurvey.co.uk/id/4000000074543755,Barley Green,,,,populatedPlace,Hamlet,624254,273801,5000,25000,624096,273491,625004,273991,IP21,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IP21,,,,Mid Suffolk,http://data.ordnancesurvey.co.uk/id/7000000000015674,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Suffolk,http://data.ordnancesurvey.co.uk/id/7000000000015934,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,Eastern,http://data.ordnancesurvey.co.uk/id/7000000000041425,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074544007,http://data.ordnancesurvey.co.uk/id/4000000074544007,Dorley's Corner,,,,populatedPlace,Hamlet,638291,265640,5000,25000,637989,265309,638489,265809,IP17,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IP17,,,,Suffolk Coastal,http://data.ordnancesurvey.co.uk/id/7000000000015508,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Suffolk,http://data.ordnancesurvey.co.uk/id/7000000000015934,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,Eastern,http://data.ordnancesurvey.co.uk/id/7000000000041425,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074544835,http://data.ordnancesurvey.co.uk/id/4000000074544835,Wootten Green,,,,populatedPlace,Hamlet,623425,272869,5000,25000,622955,272651,623514,273213,IP21,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IP21,,,,Mid Suffolk,http://data.ordnancesurvey.co.uk/id/7000000000015674,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Suffolk,http://data.ordnancesurvey.co.uk/id/7000000000015934,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,Eastern,http://data.ordnancesurvey.co.uk/id/7000000000041425,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074544005,http://data.ordnancesurvey.co.uk/id/4000000074544005,Carlton,,,,populatedPlace,Village,638393,264476,8000,250000,637654,263990,638898,264820,IP17,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IP17,,,,Suffolk Coastal,http://data.ordnancesurvey.co.uk/id/7000000000015508,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Suffolk,http://data.ordnancesurvey.co.uk/id/7000000000015934,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,Eastern,http://data.ordnancesurvey.co.uk/id/7000000000041425,England,http://data.ordnancesurvey.co.uk/id/country/england,,"http://dbpedia.org/resource/Carlton,_Suffolk",
osgb4000000074544580,http://data.ordnancesurvey.co.uk/id/4000000074544580,Little Whittingham Green,,,,populatedPlace,Hamlet,628169,276902,5000,25000,627979,276798,628479,277298,IP21,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IP21,,,,Mid Suffolk,http://data.ordnancesurvey.co.uk/id/7000000000015674,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Suffolk,http://data.ordnancesurvey.co.uk/id/7000000000015934,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,Eastern,http://data.ordnancesurvey.co.uk/id/7000000000041425,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074544286,http://data.ordnancesurvey.co.uk/id/4000000074544286,Dennington,,,,populatedPlace,Village,628081,266685,7000,250000,627599,266581,628752,267338,IP13,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IP13,,,,Suffolk Coastal,http://data.ordnancesurvey.co.uk/id/7000000000015508,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Suffolk,http://data.ordnancesurvey.co.uk/id/7000000000015934,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,Eastern,http://data.ordnancesurvey.co.uk/id/7000000000041425,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Dennington,http://sws.geonames.org/2651370
osgb4000000074544831,http://data.ordnancesurvey.co.uk/id/4000000074544831,Stradbroke,,,,populatedPlace,Village,623157,273925,11000,250000,622400,273287,624089,274664,IP21,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IP21,,,,Mid Suffolk,http://data.ordnancesurvey.co.uk/id/7000000000015674,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Suffolk,http://data.ordnancesurvey.co.uk/id/7000000000015934,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,Eastern,http://data.ordnancesurvey.co.uk/id/7000000000041425,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Stradbroke,http://sws.geonames.org/2636738
osgb4000000074545678,http://data.ordnancesurvey.co.uk/id/4000000074545678,Wingfield Green,,,,populatedPlace,Hamlet,621913,277300,5000,25000,621515,276868,622015,277668,IP21,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IP21,,,,Mid Suffolk,http://data.ordnancesurvey.co.uk/id/7000000000015674,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Suffolk,http://data.ordnancesurvey.co.uk/id/7000000000015934,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,Eastern,http://data.ordnancesurvey.co.uk/id/7000000000041425,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
