osgb4000000074554836,http://data.ordnancesurvey.co.uk/id/4000000074554836,Lotts,,,,populatedPlace,Suburban Area,266935,962865,2000,25000,266751,962609,267251,963109,KW14,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW14,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074546377,http://data.ordnancesurvey.co.uk/id/4000000074546377,Crask,,,,populatedPlace,Hamlet,272049,962592,5000,25000,271510,962469,272285,963040,KW14,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW14,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,http://dbpedia.org/resource/Crask,
osgb4000000074555196,http://data.ordnancesurvey.co.uk/id/4000000074555196,Skerray,,,,populatedPlace,Village,265572,962996,26000,250000,264062,961412,268069,963734,KW14,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW14,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,http://dbpedia.org/resource/Skerray,
osgb4000000074310939,http://data.ordnancesurvey.co.uk/id/4000000074310939,Clashclevan,,,,populatedPlace,Suburban Area,265980,962882,2000,25000,265677,962680,266177,963180,KW14,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW14,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074554835,http://data.ordnancesurvey.co.uk/id/4000000074554835,Achtoty,,,,populatedPlace,Suburban Area,267418,962307,7000,25000,266985,962085,268069,962769,KW14,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW14,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074554833,http://data.ordnancesurvey.co.uk/id/4000000074554833,Swordly,,,,populatedPlace,Hamlet,273361,963025,5000,25000,273145,962762,273645,963262,KW14,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW14,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,http://dbpedia.org/resource/Swordly,
osgb4000000074560043,http://data.ordnancesurvey.co.uk/id/4000000074560043,Modsary,,,,populatedPlace,Suburban Area,265062,962204,3000,25000,264813,961708,265313,962221,KW14,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW14,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074546378,http://data.ordnancesurvey.co.uk/id/4000000074546378,Farr,,,,populatedPlace,Other Settlement,272036,963138,15000,25000,271450,962682,272607,963649,KW14,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW14,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,"http://dbpedia.org/resource/Farr,_Sutherland",
osgb4000000074560040,http://data.ordnancesurvey.co.uk/id/4000000074560040,Invernaver,,,,populatedPlace,Other Settlement,270710,960246,15000,25000,270626,959764,271129,960368,KW14,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW14,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,http://dbpedia.org/resource/Invernaver,http://sws.geonames.org/2646090
osgb4000000074541149,http://data.ordnancesurvey.co.uk/id/4000000074541149,Torrisdale,,,,populatedPlace,Suburban Area,267926,961569,5000,25000,267295,961412,268009,962156,KW14,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW14,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,"http://dbpedia.org/resource/Torrisdale,_Sutherland",
