osgb4000000074813697,http://data.ordnancesurvey.co.uk/id/4000000074813697,Farr,,,,populatedPlace,Village,268621,833815,26000,250000,267535,831268,269169,835229,IV2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IV2,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074555617,http://data.ordnancesurvey.co.uk/id/4000000074555617,Tomatin,,,,populatedPlace,Village,279562,829754,17000,250000,278890,828156,280484,830734,IV13,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IV13,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,http://sws.geonames.org/2635710
osgb4000000074557117,http://data.ordnancesurvey.co.uk/id/4000000074557117,Bridgend,,,,populatedPlace,Hamlet,272335,838770,5000,25000,272135,838433,272635,838933,IV2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IV2,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074336374,http://data.ordnancesurvey.co.uk/id/4000000074336374,Auchnahillin,,,,populatedPlace,Hamlet,274068,838497,5000,25000,273868,838169,274368,838853,IV2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IV2,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074556006,http://data.ordnancesurvey.co.uk/id/4000000074556006,Moy,,,,populatedPlace,Village,276598,834484,18000,250000,276204,833332,278898,835555,IV13,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IV13,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,"http://dbpedia.org/resource/Moy,_Highland",
osgb4000000074542520,http://data.ordnancesurvey.co.uk/id/4000000074542520,East Croachy,,,,populatedPlace,Hamlet,265138,827775,5000,25000,264347,826975,265206,827885,IV2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IV2,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,http://dbpedia.org/resource/East_Croachy,http://sws.geonames.org/2650474
osgb4000000074558997,http://data.ordnancesurvey.co.uk/id/4000000074558997,Kirkton,,,,populatedPlace,Hamlet,260239,838620,5000,25000,259981,838371,260481,838871,IV3,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IV3,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074337164,http://data.ordnancesurvey.co.uk/id/4000000074337164,Dunlichity,,,,populatedPlace,Hamlet,266024,832964,5000,25000,265801,832687,266766,833187,IV2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IV2,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074557118,http://data.ordnancesurvey.co.uk/id/4000000074557118,Daviot,,,,populatedPlace,Other Settlement,272293,839344,15000,25000,272017,838924,272984,840785,IV2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IV2,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,"http://dbpedia.org/resource/Daviot,_Highland",http://sws.geonames.org/6620262
IV26AN,http://data.ordnancesurvey.co.uk/id/postcodeunit/IV26AN,IV2 6AN,,,,other,Postcode,265992,832869,3500,18000,,,,,,,Dunlichity,http://data.ordnancesurvey.co.uk/id/4000000074337164,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#hamlet,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
IV137YG,http://data.ordnancesurvey.co.uk/id/postcodeunit/IV137YG,IV13 7YG,,,,other,Postcode,276824,835433,3500,18000,,,,,,,Moy,http://data.ordnancesurvey.co.uk/id/4000000074556006,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
