osgb4000000074561153,http://data.ordnancesurvey.co.uk/id/4000000074561153,Bellabeg,,,,populatedPlace,Hamlet,335383,813044,5000,25000,334842,812978,335616,813551,AB36,http://data.ordnancesurvey.co.uk/id/postcodedistrict/AB36,,,,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,http://sws.geonames.org/2655976
osgb4000000074560511,http://data.ordnancesurvey.co.uk/id/4000000074560511,Belnacraig,,,,populatedPlace,Other Settlement,337491,817093,15000,25000,336770,816156,338197,817217,AB36,http://data.ordnancesurvey.co.uk/id/postcodedistrict/AB36,,,,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074560955,http://data.ordnancesurvey.co.uk/id/4000000074560955,Strathdon,,,,populatedPlace,Other Settlement,335436,812711,15000,25000,334701,812058,335576,812912,AB36,http://data.ordnancesurvey.co.uk/id/postcodedistrict/AB36,,,,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,http://sws.geonames.org/2636701
osgb4000000074336270,http://data.ordnancesurvey.co.uk/id/4000000074336270,Cock Bridge,,,,populatedPlace,Hamlet,325724,809210,5000,25000,325374,808612,325997,809556,AB36,http://data.ordnancesurvey.co.uk/id/postcodedistrict/AB36,,,,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074562942,http://data.ordnancesurvey.co.uk/id/4000000074562942,Roughpark,,,,populatedPlace,Hamlet,334039,812122,5000,25000,333826,811872,334510,812384,AB36,http://data.ordnancesurvey.co.uk/id/postcodedistrict/AB36,,,,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074560309,http://data.ordnancesurvey.co.uk/id/4000000074560309,Corgarff,,,,populatedPlace,Other Settlement,327929,808250,15000,25000,326730,807660,328777,808897,AB36,http://data.ordnancesurvey.co.uk/id/postcodedistrict/AB36,,,,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074562941,http://data.ordnancesurvey.co.uk/id/4000000074562941,Heugh-head,,,,populatedPlace,Hamlet,338096,811535,5000,25000,337687,811223,339089,811796,AB36,http://data.ordnancesurvey.co.uk/id/postcodedistrict/AB36,,,,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074560954,http://data.ordnancesurvey.co.uk/id/4000000074560954,Forbestown,,,,populatedPlace,Hamlet,336190,812786,5000,25000,335755,812430,336641,813138,AB36,http://data.ordnancesurvey.co.uk/id/postcodedistrict/AB36,,,,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
AB368TY,http://data.ordnancesurvey.co.uk/id/postcodeunit/AB368TY,AB36 8TY,,,,other,Postcode,337923,812239,3500,18000,,,,,,,,,,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
AB368YP,http://data.ordnancesurvey.co.uk/id/postcodeunit/AB368YP,AB36 8YP,,,,other,Postcode,325679,809322,3500,18000,,,,,,,Cock Bridge,http://data.ordnancesurvey.co.uk/id/4000000074336270,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#hamlet,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
