osgb4000000074810689,http://data.ordnancesurvey.co.uk/id/4000000074810689,Egglestone Abbey,,,,populatedPlace,Other Settlement,406143,515071,15000,25000,405881,514812,406381,515312,DL12,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DL12,,,,,,,County Durham,http://data.ordnancesurvey.co.uk/id/7000000000043607,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074558961,http://data.ordnancesurvey.co.uk/id/4000000074558961,Cleatlam,,,,populatedPlace,Hamlet,411883,518701,5000,25000,411609,518485,412167,518985,DL2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DL2,,,,,,,County Durham,http://data.ordnancesurvey.co.uk/id/7000000000043607,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Cleatlam,
osgb4000000074555973,http://data.ordnancesurvey.co.uk/id/4000000074555973,Lane Head,,,,populatedPlace,Hamlet,412498,511693,5000,25000,412245,511460,412745,511960,DL11,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DL11,,,,,,,County Durham,http://data.ordnancesurvey.co.uk/id/7000000000043607,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074555203,http://data.ordnancesurvey.co.uk/id/4000000074555203,Friars' Closes,,,,populatedPlace,Suburban Area,417081,501137,3000,25000,416789,500866,417289,501366,DL10,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DL10,,,,Richmondshire,http://data.ordnancesurvey.co.uk/id/7000000000021986,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,North Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000022028,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074555974,http://data.ordnancesurvey.co.uk/id/4000000074555974,Marske,,,,populatedPlace,Village,410539,500583,4000,250000,410000,500260,410679,500909,DL11,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DL11,,,,Richmondshire,http://data.ordnancesurvey.co.uk/id/7000000000021986,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,North Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000022028,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,"http://dbpedia.org/resource/Marske,_Richmondshire",http://sws.geonames.org/2642975
osgb4000000074557457,http://data.ordnancesurvey.co.uk/id/4000000074557457,Winston,,,,populatedPlace,Village,414059,516739,7000,250000,413404,516548,414444,517071,DL2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DL2,,,,,,,County Durham,http://data.ordnancesurvey.co.uk/id/7000000000043607,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,"http://dbpedia.org/resource/Winston,_County_Durham",http://sws.geonames.org/2633803
osgb4000000074558957,http://data.ordnancesurvey.co.uk/id/4000000074558957,Whorlton,,,,populatedPlace,Village,410560,514914,4000,250000,410324,514663,410824,515206,DL12,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DL12,,,,,,,County Durham,http://data.ordnancesurvey.co.uk/id/7000000000043607,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,"http://dbpedia.org/resource/Whorlton,_County_Durham",http://sws.geonames.org/7302943
osgb4000000074543452,http://data.ordnancesurvey.co.uk/id/4000000074543452,Stanwick-St-John,,,,populatedPlace,Village,418571,511603,5000,250000,418307,511315,418807,512044,DL11,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DL11,,,,Richmondshire,http://data.ordnancesurvey.co.uk/id/7000000000021986,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,North Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000022028,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Stanwick_St_John,
osgb4000000074332858,http://data.ordnancesurvey.co.uk/id/4000000074332858,Applegarth,,,,populatedPlace,Hamlet,412936,501652,5000,25000,412449,501393,413439,501893,DL10,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DL10,,,,Richmondshire,http://data.ordnancesurvey.co.uk/id/7000000000021986,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,North Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000022028,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074541443,http://data.ordnancesurvey.co.uk/id/4000000074541443,Thwaite,,,,populatedPlace,Hamlet,403571,511416,5000,25000,403390,511019,404008,511519,DL12,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DL12,,,,,,,County Durham,http://data.ordnancesurvey.co.uk/id/7000000000043607,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074557093,http://data.ordnancesurvey.co.uk/id/4000000074557093,Ovington,,,,populatedPlace,Village,413148,514699,3000,250000,412881,514398,413394,514898,DL11,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DL11,,,,,,,County Durham,http://data.ordnancesurvey.co.uk/id/7000000000043607,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,"http://dbpedia.org/resource/Ovington,_County_Durham",http://sws.geonames.org/7302937
osgb4000000074556711,http://data.ordnancesurvey.co.uk/id/4000000074556711,East Hope,,,,populatedPlace,Other Settlement,403883,508983,15000,25000,403630,508748,404130,509248,DL11,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DL11,,,,,,,County Durham,http://data.ordnancesurvey.co.uk/id/7000000000043607,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074557816,http://data.ordnancesurvey.co.uk/id/4000000074557816,Killerby,,,,populatedPlace,Hamlet,419241,519936,5000,25000,418960,519622,419460,520122,DL2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DL2,,,,,,,Darlington,http://data.ordnancesurvey.co.uk/id/7000000000038404,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074556345,http://data.ordnancesurvey.co.uk/id/4000000074556345,Dalton,,,,populatedPlace,Village,411447,508388,3000,250000,411179,508124,411679,508626,DL11,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DL11,,,,Richmondshire,http://data.ordnancesurvey.co.uk/id/7000000000021986,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,North Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000022028,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,"http://dbpedia.org/resource/Dalton,_Richmondshire",http://sws.geonames.org/7302938
osgb4000000074307921,http://data.ordnancesurvey.co.uk/id/4000000074307921,Boulton Crofts,,,,populatedPlace,Suburban Area,417415,501508,4000,25000,416753,501239,417430,501739,DL10,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DL10,,,,Richmondshire,http://data.ordnancesurvey.co.uk/id/7000000000021986,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,North Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000022028,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074556712,http://data.ordnancesurvey.co.uk/id/4000000074556712,Scargill,,,,populatedPlace,Hamlet,405177,510641,5000,25000,404942,510454,405442,510954,DL12,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DL12,,,,,,,County Durham,http://data.ordnancesurvey.co.uk/id/7000000000043607,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,"http://dbpedia.org/resource/Scargill,_County_Durham",
