osgb4000000074574655,http://data.ordnancesurvey.co.uk/id/4000000074574655,Barton Town,,,,populatedPlace,Hamlet,267958,140554,5000,25000,267751,140273,268251,140773,EX31,http://data.ordnancesurvey.co.uk/id/postcodedistrict/EX31,,,,North Devon,http://data.ordnancesurvey.co.uk/id/7000000000022933,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Devon,http://data.ordnancesurvey.co.uk/id/7000000000023147,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074574938,http://data.ordnancesurvey.co.uk/id/4000000074574938,West Lyn,,,,populatedPlace,Hamlet,272445,148250,5000,25000,272144,147980,272644,148480,EX35,http://data.ordnancesurvey.co.uk/id/postcodedistrict/EX35,,,,North Devon,http://data.ordnancesurvey.co.uk/id/7000000000022933,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Devon,http://data.ordnancesurvey.co.uk/id/7000000000023147,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,"http://dbpedia.org/resource/West_Lynn,_Devon",
osgb4000000074575216,http://data.ordnancesurvey.co.uk/id/4000000074575216,Lynton,,,,populatedPlace,Town,271996,149354,10000,2000000,271218,148325,272358,149896,EX35,http://data.ordnancesurvey.co.uk/id/postcodedistrict/EX35,,,,North Devon,http://data.ordnancesurvey.co.uk/id/7000000000022933,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Devon,http://data.ordnancesurvey.co.uk/id/7000000000023147,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Lynton,http://sws.geonames.org/2643285
osgb4000000074574937,http://data.ordnancesurvey.co.uk/id/4000000074574937,Cheriton,,,,populatedPlace,Hamlet,273599,146684,5000,25000,273398,146444,273898,146944,EX35,http://data.ordnancesurvey.co.uk/id/postcodedistrict/EX35,,,,North Devon,http://data.ordnancesurvey.co.uk/id/7000000000022933,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Devon,http://data.ordnancesurvey.co.uk/id/7000000000023147,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074574940,http://data.ordnancesurvey.co.uk/id/4000000074574940,Lynmouth,,,,populatedPlace,Village,272377,149407,4000,250000,272253,149192,272863,149692,EX35,http://data.ordnancesurvey.co.uk/id/postcodedistrict/EX35,,,,North Devon,http://data.ordnancesurvey.co.uk/id/7000000000022933,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Devon,http://data.ordnancesurvey.co.uk/id/7000000000023147,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,http://sws.geonames.org/2643291
osgb4000000074576333,http://data.ordnancesurvey.co.uk/id/4000000074576333,Arlington Beccott,,,,populatedPlace,Hamlet,261837,141769,5000,25000,261496,141558,261996,142058,EX31,http://data.ordnancesurvey.co.uk/id/postcodedistrict/EX31,,,,North Devon,http://data.ordnancesurvey.co.uk/id/7000000000022933,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Devon,http://data.ordnancesurvey.co.uk/id/7000000000023147,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Arlington_Beccott,
osgb4000000074576046,http://data.ordnancesurvey.co.uk/id/4000000074576046,Brendon,,,,populatedPlace,Hamlet,276961,148306,5000,25000,276401,147969,277199,148469,EX35,http://data.ordnancesurvey.co.uk/id/postcodedistrict/EX35,,,,North Devon,http://data.ordnancesurvey.co.uk/id/7000000000022933,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Devon,http://data.ordnancesurvey.co.uk/id/7000000000023147,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Brendon,
osgb4000000074574941,http://data.ordnancesurvey.co.uk/id/4000000074574941,Barbrook,,,,populatedPlace,Village,271457,147663,5000,250000,271049,147125,271818,147967,EX35,http://data.ordnancesurvey.co.uk/id/postcodedistrict/EX35,,,,North Devon,http://data.ordnancesurvey.co.uk/id/7000000000022933,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Devon,http://data.ordnancesurvey.co.uk/id/7000000000023147,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Barbrook,http://sws.geonames.org/6951011
osgb4000000074575218,http://data.ordnancesurvey.co.uk/id/4000000074575218,Martinhoe,,,,populatedPlace,Hamlet,266747,148635,5000,25000,266516,148433,267016,148933,EX31,http://data.ordnancesurvey.co.uk/id/postcodedistrict/EX31,,,,North Devon,http://data.ordnancesurvey.co.uk/id/7000000000022933,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Devon,http://data.ordnancesurvey.co.uk/id/7000000000023147,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,http://sws.geonames.org/2642953
osgb4000000074575219,http://data.ordnancesurvey.co.uk/id/4000000074575219,Trentishoe,,,,populatedPlace,Hamlet,264709,148592,5000,25000,264455,148332,264955,148832,EX31,http://data.ordnancesurvey.co.uk/id/postcodedistrict/EX31,,,,North Devon,http://data.ordnancesurvey.co.uk/id/7000000000022933,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Devon,http://data.ordnancesurvey.co.uk/id/7000000000023147,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,http://sws.geonames.org/2635499
