osgb4000000074581545,http://data.ordnancesurvey.co.uk/id/4000000074581545,Treworlas,,,,populatedPlace,Hamlet,189440,38607,5000,25000,189118,38438,189829,38938,TR2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TR2,,,,,,,Cornwall,http://data.ordnancesurvey.co.uk/id/7000000000043750,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074540872,http://data.ordnancesurvey.co.uk/id/4000000074540872,Telew,,,,populatedPlace,Suburban Area,181236,35368,2000,25000,180968,35086,181468,35586,TR11,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TR11,,,,,,,Cornwall,http://data.ordnancesurvey.co.uk/id/7000000000043750,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074576225,http://data.ordnancesurvey.co.uk/id/4000000074576225,Carne,,,,populatedPlace,Hamlet,191307,38356,5000,25000,191083,38074,191583,38574,TR2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TR2,,,,,,,Cornwall,http://data.ordnancesurvey.co.uk/id/7000000000043750,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074813572,http://data.ordnancesurvey.co.uk/id/4000000074813572,Veryan Green,,,,populatedPlace,Village,191938,39915,4000,250000,191700,39752,192252,40252,TR2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TR2,,,,,,,Cornwall,http://data.ordnancesurvey.co.uk/id/7000000000043750,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074574818,http://data.ordnancesurvey.co.uk/id/4000000074574818,Flushing,,,,populatedPlace,Village,180833,33918,7000,250000,180479,33580,181610,34404,TR11,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TR11,,,,,,,Cornwall,http://data.ordnancesurvey.co.uk/id/7000000000043750,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,"http://dbpedia.org/resource/Flushing,_Cornwall",http://sws.geonames.org/2649271
osgb4000000074573878,http://data.ordnancesurvey.co.uk/id/4000000074573878,Trewithian,,,,populatedPlace,Hamlet,188132,37055,5000,25000,187656,36936,188336,37436,TR2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TR2,,,,,,,Cornwall,http://data.ordnancesurvey.co.uk/id/7000000000043750,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074573890,http://data.ordnancesurvey.co.uk/id/4000000074573890,Bohortha,,,,populatedPlace,Hamlet,186079,32290,5000,25000,185831,32061,186331,32561,TR2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TR2,,,,,,,Cornwall,http://data.ordnancesurvey.co.uk/id/7000000000043750,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Bohortha,
osgb4000000074577045,http://data.ordnancesurvey.co.uk/id/4000000074577045,Harcourt,,,,populatedPlace,Village,181901,37356,6000,250000,181687,37060,182201,38012,TR3,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TR3,,,,,,,Cornwall,http://data.ordnancesurvey.co.uk/id/7000000000043750,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074573877,http://data.ordnancesurvey.co.uk/id/4000000074573877,Portscatho,,,,populatedPlace,Village,187640,35262,4000,250000,187313,35077,187960,35644,TR2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TR2,,,,,,,Cornwall,http://data.ordnancesurvey.co.uk/id/7000000000043750,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,http://sws.geonames.org/2640044
osgb4000000074577044,http://data.ordnancesurvey.co.uk/id/4000000074577044,Philleigh,,,,populatedPlace,Hamlet,187146,39373,5000,25000,186882,39113,187382,39613,TR2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TR2,,,,,,,Cornwall,http://data.ordnancesurvey.co.uk/id/7000000000043750,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,http://sws.geonames.org/2640320
