osgb4000000074548125,http://data.ordnancesurvey.co.uk/id/4000000074548125,Forty Green,,,,populatedPlace,Hamlet,476346,203591,5000,25000,476135,203367,476635,203867,HP27,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HP27,,,,Wycombe,http://data.ordnancesurvey.co.uk/id/7000000000011882,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Buckinghamshire,http://data.ordnancesurvey.co.uk/id/7000000000011901,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074546717,http://data.ordnancesurvey.co.uk/id/4000000074546717,Townsend,,,,populatedPlace,Hamlet,462352,206928,5000,25000,462060,206725,462560,207225,OX33,http://data.ordnancesurvey.co.uk/id/postcodedistrict/OX33,,,,South Oxfordshire,http://data.ordnancesurvey.co.uk/id/7000000000008253,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Oxfordshire,http://data.ordnancesurvey.co.uk/id/7000000000008328,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074548152,http://data.ordnancesurvey.co.uk/id/4000000074548152,Towersey,,,,populatedPlace,Village,473519,205206,5000,250000,473065,204839,473900,205617,OX9,http://data.ordnancesurvey.co.uk/id/postcodedistrict/OX9,,,,South Oxfordshire,http://data.ordnancesurvey.co.uk/id/7000000000008253,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Oxfordshire,http://data.ordnancesurvey.co.uk/id/7000000000008328,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Towersey,
osgb4000000074548124,http://data.ordnancesurvey.co.uk/id/4000000074548124,Holly Green,,,,populatedPlace,Hamlet,477282,203569,5000,25000,477043,203323,477605,203823,HP27,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HP27,,,,Wycombe,http://data.ordnancesurvey.co.uk/id/7000000000011882,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Buckinghamshire,http://data.ordnancesurvey.co.uk/id/7000000000011901,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074546885,http://data.ordnancesurvey.co.uk/id/4000000074546885,Little Ickford,,,,populatedPlace,Hamlet,465319,207163,5000,25000,465068,206836,465568,207336,HP18,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HP18,,,,Aylesbury Vale,http://data.ordnancesurvey.co.uk/id/7000000000011903,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Buckinghamshire,http://data.ordnancesurvey.co.uk/id/7000000000011901,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074546901,http://data.ordnancesurvey.co.uk/id/4000000074546901,Waddesdon,,,,populatedPlace,Village,474391,216926,9000,250000,473589,216450,475024,217583,HP18,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HP18,,,,Aylesbury Vale,http://data.ordnancesurvey.co.uk/id/7000000000011903,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Buckinghamshire,http://data.ordnancesurvey.co.uk/id/7000000000011901,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Waddesdon,http://sws.geonames.org/2634925
osgb4000000074548153,http://data.ordnancesurvey.co.uk/id/4000000074548153,Moreton,,,,populatedPlace,Village,469501,204660,6000,250000,469102,204216,469980,204995,OX9,http://data.ordnancesurvey.co.uk/id/postcodedistrict/OX9,,,,South Oxfordshire,http://data.ordnancesurvey.co.uk/id/7000000000008253,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Oxfordshire,http://data.ordnancesurvey.co.uk/id/7000000000008328,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,"http://dbpedia.org/resource/Moreton,_Thame,_Oxfordshire",
osgb4000000074547132,http://data.ordnancesurvey.co.uk/id/4000000074547132,Ludgershall,,,,populatedPlace,Village,465944,217484,7000,250000,465589,216969,466675,218016,HP18,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HP18,,,,Aylesbury Vale,http://data.ordnancesurvey.co.uk/id/7000000000011903,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Buckinghamshire,http://data.ordnancesurvey.co.uk/id/7000000000011901,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,"http://dbpedia.org/resource/Ludgershall,_Buckinghamshire",http://sws.geonames.org/2643428
osgb4000000074545175,http://data.ordnancesurvey.co.uk/id/4000000074545175,Tetsworth,,,,populatedPlace,Village,468794,201754,6000,250000,468353,201253,469185,202246,OX9,http://data.ordnancesurvey.co.uk/id/postcodedistrict/OX9,,,,South Oxfordshire,http://data.ordnancesurvey.co.uk/id/7000000000008253,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Oxfordshire,http://data.ordnancesurvey.co.uk/id/7000000000008328,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Tetsworth,http://sws.geonames.org/2636079
osgb4000000074546659,http://data.ordnancesurvey.co.uk/id/4000000074546659,Cuddington,,,,populatedPlace,Village,473864,211017,6000,250000,473564,210632,474160,211493,HP18,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HP18,,,,Aylesbury Vale,http://data.ordnancesurvey.co.uk/id/7000000000011903,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Buckinghamshire,http://data.ordnancesurvey.co.uk/id/7000000000011901,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,"http://dbpedia.org/resource/Cuddington,_Buckinghamshire",http://sws.geonames.org/2651781
