osgb4000000074554717,http://data.ordnancesurvey.co.uk/id/4000000074554717,Glenprosen Village,,,,populatedPlace,Hamlet,333006,765289,5000,25000,332627,765232,333143,766025,DD8,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DD8,,,,,,,Angus,http://data.ordnancesurvey.co.uk/id/7000000000030216,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074554720,http://data.ordnancesurvey.co.uk/id/4000000074554720,Kirkton of Glenisla,,,,populatedPlace,Hamlet,321545,760512,5000,25000,320811,760264,322024,760896,PH11,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PH11,,,,,,,Angus,http://data.ordnancesurvey.co.uk/id/7000000000030216,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,http://dbpedia.org/resource/Kirkton_of_Glenisla,http://sws.geonames.org/2645212
osgb4000000074554718,http://data.ordnancesurvey.co.uk/id/4000000074554718,Clova,,,,populatedPlace,Hamlet,332723,773060,5000,25000,332385,772925,333175,773431,DD8,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DD8,,,,,,,Angus,http://data.ordnancesurvey.co.uk/id/7000000000030216,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,"http://dbpedia.org/resource/Clova,_Angus",
osgb4000000074558381,http://data.ordnancesurvey.co.uk/id/4000000074558381,Dykehead,,,,populatedPlace,Hamlet,338631,760267,5000,25000,338198,759936,338809,760436,DD8,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DD8,,,,,,,Angus,http://data.ordnancesurvey.co.uk/id/7000000000030216,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074554361,http://data.ordnancesurvey.co.uk/id/4000000074554361,Easter Lednathie,,,,populatedPlace,Hamlet,333921,763083,5000,25000,333683,762983,334183,763535,DD8,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DD8,,,,,,,Angus,http://data.ordnancesurvey.co.uk/id/7000000000030216,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074335229,http://data.ordnancesurvey.co.uk/id/4000000074335229,Freuchies,,,,populatedPlace,Hamlet,322366,760704,5000,25000,322291,760520,322791,761020,PH11,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PH11,,,,,,,Angus,http://data.ordnancesurvey.co.uk/id/7000000000030216,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
DD84YF,http://data.ordnancesurvey.co.uk/id/postcodeunit/DD84YF,DD8 4YF,,,,other,Postcode,336996,760155,3500,18000,,,,,,,,,,,,,Angus,http://data.ordnancesurvey.co.uk/id/7000000000030216,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
DD84RQ,http://data.ordnancesurvey.co.uk/id/postcodeunit/DD84RQ,DD8 4RQ,,,,other,Postcode,336010,760992,3500,18000,,,,,,,,,,,,,Angus,http://data.ordnancesurvey.co.uk/id/7000000000030216,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
DD84RD,http://data.ordnancesurvey.co.uk/id/postcodeunit/DD84RD,DD8 4RD,,,,other,Postcode,328300,776171,3500,18000,,,,,,,,,,,,,Angus,http://data.ordnancesurvey.co.uk/id/7000000000030216,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
DD84QQ,http://data.ordnancesurvey.co.uk/id/postcodeunit/DD84QQ,DD8 4QQ,,,,other,Postcode,336360,766944,3500,18000,,,,,,,,,,,,,Angus,http://data.ordnancesurvey.co.uk/id/7000000000030216,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
PH118PY,http://data.ordnancesurvey.co.uk/id/postcodeunit/PH118PY,PH11 8PY,,,,other,Postcode,325893,762820,3500,18000,,,,,,,,,,,,,Angus,http://data.ordnancesurvey.co.uk/id/7000000000030216,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
DD84QT,http://data.ordnancesurvey.co.uk/id/postcodeunit/DD84QT,DD8 4QT,,,,other,Postcode,337022,769748,3500,18000,,,,,,,,,,,,,Angus,http://data.ordnancesurvey.co.uk/id/7000000000030216,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
DD84QS,http://data.ordnancesurvey.co.uk/id/postcodeunit/DD84QS,DD8 4QS,,,,other,Postcode,334190,772348,3500,18000,,,,,,,,,,,,,Angus,http://data.ordnancesurvey.co.uk/id/7000000000030216,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
DD84EE,http://data.ordnancesurvey.co.uk/id/postcodeunit/DD84EE,DD8 4EE,,,,other,Postcode,338662,760131,3500,18000,,,,,,,Dykehead,http://data.ordnancesurvey.co.uk/id/4000000074558381,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#hamlet,,,,Angus,http://data.ordnancesurvey.co.uk/id/7000000000030216,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
DD84ND,http://data.ordnancesurvey.co.uk/id/postcodeunit/DD84ND,DD8 4ND,,,,other,Postcode,336979,760647,3500,18000,,,,,,,,,,,,,Angus,http://data.ordnancesurvey.co.uk/id/7000000000030216,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
DD84NE,http://data.ordnancesurvey.co.uk/id/postcodeunit/DD84NE,DD8 4NE,,,,other,Postcode,339676,763521,3500,18000,,,,,,,,,,,,,Angus,http://data.ordnancesurvey.co.uk/id/7000000000030216,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
DD84QP,http://data.ordnancesurvey.co.uk/id/postcodeunit/DD84QP,DD8 4QP,,,,other,Postcode,338199,762458,3500,18000,,,,,,,,,,,,,Angus,http://data.ordnancesurvey.co.uk/id/7000000000030216,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
PH118PH,http://data.ordnancesurvey.co.uk/id/postcodeunit/PH118PH,PH11 8PH,,,,other,Postcode,321431,760640,3500,18000,,,,,,,Kirkton of Glenisla,http://data.ordnancesurvey.co.uk/id/4000000074554720,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#hamlet,,,,Angus,http://data.ordnancesurvey.co.uk/id/7000000000030216,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
DD84NB,http://data.ordnancesurvey.co.uk/id/postcodeunit/DD84NB,DD8 4NB,,,,other,Postcode,339690,761335,3500,18000,,,,,,,,,,,,,Angus,http://data.ordnancesurvey.co.uk/id/7000000000030216,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
DD84NF,http://data.ordnancesurvey.co.uk/id/postcodeunit/DD84NF,DD8 4NF,,,,other,Postcode,338123,760477,3500,18000,,,,,,,,,,,,,Angus,http://data.ordnancesurvey.co.uk/id/7000000000030216,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
