osgb4000000074557154,http://data.ordnancesurvey.co.uk/id/4000000074557154,East Moors,,,,populatedPlace,Suburban Area,320794,175136,23000,25000,319216,173105,321893,176665,CF10,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CF10,,,,,,,Caerdydd - Cardiff,http://data.ordnancesurvey.co.uk/id/7000000000025484,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
osgb4000000074300787,http://data.ordnancesurvey.co.uk/id/4000000074300787,Wick St Lawrence,,,,populatedPlace,Suburban Area,336126,164329,5000,25000,335843,164105,336664,164707,BS22,http://data.ordnancesurvey.co.uk/id/postcodedistrict/BS22,,,,,,,North Somerset,http://data.ordnancesurvey.co.uk/id/7000000000025504,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Wick_St._Lawrence,
osgb4000000074555640,http://data.ordnancesurvey.co.uk/id/4000000074555640,Worlebury,,,,populatedPlace,Suburban Area,333766,162969,8000,25000,333144,162669,334433,163312,BS22,http://data.ordnancesurvey.co.uk/id/postcodedistrict/BS22,,,,,,,North Somerset,http://data.ordnancesurvey.co.uk/id/7000000000025504,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074321365,http://data.ordnancesurvey.co.uk/id/4000000074321365,Pengam,,,,populatedPlace,Hamlet,326395,179902,5000,25000,326027,179571,326681,180071,CF3,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CF3,,,,,,,Casnewydd - Newport,http://data.ordnancesurvey.co.uk/id/7000000000044426,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
osgb4000000074541534,http://data.ordnancesurvey.co.uk/id/4000000074541534,Tremorfa,,,,populatedPlace,Suburban Area,320916,177183,10000,25000,320504,176357,321443,177869,CF24,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CF24,,,,,,,Caerdydd - Cardiff,http://data.ordnancesurvey.co.uk/id/7000000000025484,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,http://dbpedia.org/resource/Tremorfa,
osgb4000000074558635,http://data.ordnancesurvey.co.uk/id/4000000074558635,West Hewish,,,,populatedPlace,Hamlet,338920,164015,5000,25000,338570,163814,339329,164314,BS24,http://data.ordnancesurvey.co.uk/id/postcodedistrict/BS24,,,,,,,North Somerset,http://data.ordnancesurvey.co.uk/id/7000000000025504,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074557156,http://data.ordnancesurvey.co.uk/id/4000000074557156,Newton,,,,populatedPlace,Other Settlement,324008,178447,15000,25000,323750,178128,324259,178628,CF3,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CF3,,,,,,,Caerdydd - Cardiff,http://data.ordnancesurvey.co.uk/id/7000000000025484,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
osgb4000000074560111,http://data.ordnancesurvey.co.uk/id/4000000074560111,West End,,,,populatedPlace,Suburban Area,339659,170628,5000,25000,339190,170267,340030,170998,BS21,http://data.ordnancesurvey.co.uk/id/postcodedistrict/BS21,,,,,,,North Somerset,http://data.ordnancesurvey.co.uk/id/7000000000025504,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074302914,http://data.ordnancesurvey.co.uk/id/4000000074302914,Pengam,,,,populatedPlace,Suburban Area,321252,177727,5000,25000,320794,177720,321606,178289,CF24,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CF24,,,,,,,Caerdydd - Cardiff,http://data.ordnancesurvey.co.uk/id/7000000000025484,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,http://sws.geonames.org/2640469
osgb4000000074554540,http://data.ordnancesurvey.co.uk/id/4000000074554540,Ebdon,,,,populatedPlace,Suburban Area,336371,164842,3000,25000,336091,164533,336591,165033,BS22,http://data.ordnancesurvey.co.uk/id/postcodedistrict/BS22,,,,,,,North Somerset,http://data.ordnancesurvey.co.uk/id/7000000000025504,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
