osgb4000000074566895,http://data.ordnancesurvey.co.uk/id/4000000074566895,Y Ferwig,,,,populatedPlace,Village,218441,249589,7000,250000,217934,249297,218945,250172,SA43,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SA43,,,,,,,Sir Ceredigion - Ceredigion,http://data.ordnancesurvey.co.uk/id/7000000000025485,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,http://dbpedia.org/resource/Y_Ferwig,
osgb4000000074566572,http://data.ordnancesurvey.co.uk/id/4000000074566572,Glanrhyd,,,,populatedPlace,Hamlet,214352,242349,5000,25000,213907,241971,214407,242471,SA43,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SA43,,,,,,,Sir Benfro - Pembrokeshire,http://data.ordnancesurvey.co.uk/id/7000000000025490,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
osgb4000000074321468,http://data.ordnancesurvey.co.uk/id/4000000074321468,Cwm-yr-Eglwys,,,,populatedPlace,Hamlet,201445,240034,5000,25000,201159,239821,201659,240321,SA42,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SA42,,,,,,,Sir Benfro - Pembrokeshire,http://data.ordnancesurvey.co.uk/id/7000000000025490,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
osgb4000000074319961,http://data.ordnancesurvey.co.uk/id/4000000074319961,Trewyddel,cym,Moylgrove,eng,populatedPlace,Village,211823,244685,6000,250000,210983,244303,211942,244944,SA43,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SA43,,,,,,,Sir Benfro - Pembrokeshire,http://data.ordnancesurvey.co.uk/id/7000000000025490,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
osgb4000000074566893,http://data.ordnancesurvey.co.uk/id/4000000074566893,Llandudoch,cym,St Dogmaels,eng,populatedPlace,Village,216362,246010,14000,250000,215945,244897,217230,246996,SA43,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SA43,,,,,,,Sir Benfro - Pembrokeshire,http://data.ordnancesurvey.co.uk/id/7000000000025490,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
osgb4000000074566226,http://data.ordnancesurvey.co.uk/id/4000000074566226,Pen-y-bryn,,,,populatedPlace,Village,218172,242897,4000,250000,217545,242624,218202,243124,SA43,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SA43,,,,,,,Sir Benfro - Pembrokeshire,http://data.ordnancesurvey.co.uk/id/7000000000025490,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
osgb4000000074567233,http://data.ordnancesurvey.co.uk/id/4000000074567233,Gethsemane,,,,populatedPlace,Hamlet,207480,241918,5000,25000,207194,241696,207694,242196,SA42,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SA42,,,,,,,Sir Benfro - Pembrokeshire,http://data.ordnancesurvey.co.uk/id/7000000000025490,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
osgb4000000074566897,http://data.ordnancesurvey.co.uk/id/4000000074566897,Glanpwllafon,,,,populatedPlace,Other Settlement,217870,243690,15000,25000,217635,243500,218135,244000,SA43,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SA43,,,,,,,Sir Benfro - Pembrokeshire,http://data.ordnancesurvey.co.uk/id/7000000000025490,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
osgb4000000074566223,http://data.ordnancesurvey.co.uk/id/4000000074566223,Cilgerran,,,,populatedPlace,Village,219474,242986,11000,250000,218551,242617,220173,243365,SA43,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SA43,,,,,,,Sir Benfro - Pembrokeshire,http://data.ordnancesurvey.co.uk/id/7000000000025490,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,http://dbpedia.org/resource/Cilgerran,http://sws.geonames.org/2653003
osgb4000000074566892,http://data.ordnancesurvey.co.uk/id/4000000074566892,Bridgend,,,,populatedPlace,Suburban Area,217950,245534,7000,25000,217165,245156,218298,245988,SA43,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SA43,,,,,,,Sir Ceredigion - Ceredigion,http://data.ordnancesurvey.co.uk/id/7000000000025485,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
osgb4000000074320048,http://data.ordnancesurvey.co.uk/id/4000000074320048,Llantood,,,,populatedPlace,Other Settlement,215472,241943,15000,25000,215275,241746,215775,242246,SA43,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SA43,,,,,,,Sir Benfro - Pembrokeshire,http://data.ordnancesurvey.co.uk/id/7000000000025490,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
osgb4000000074566894,http://data.ordnancesurvey.co.uk/id/4000000074566894,Aberteifi,cym,Cardigan,eng,populatedPlace,Town,217779,246145,19000,2000000,217165,245156,219057,248070,SA43,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SA43,,,,,,,Sir Ceredigion - Ceredigion,http://data.ordnancesurvey.co.uk/id/7000000000025485,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,"http://dbpedia.org/resource/Cardigan,_Ceredigion",http://sws.geonames.org/2653818
osgb4000000074566896,http://data.ordnancesurvey.co.uk/id/4000000074566896,Cippyn,,,,populatedPlace,Hamlet,213793,247776,5000,25000,213755,247736,214311,248236,SA43,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SA43,,,,,,,Sir Benfro - Pembrokeshire,http://data.ordnancesurvey.co.uk/id/7000000000025490,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
osgb4000000074566225,http://data.ordnancesurvey.co.uk/id/4000000074566225,Bridell,,,,populatedPlace,Hamlet,217693,242082,5000,25000,217186,241492,218022,242302,SA43,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SA43,,,,,,,Sir Benfro - Pembrokeshire,http://data.ordnancesurvey.co.uk/id/7000000000025490,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,http://sws.geonames.org/2654764
osgb4000000074566237,http://data.ordnancesurvey.co.uk/id/4000000074566237,Gwbert,,,,populatedPlace,Village,216332,249953,9000,250000,215985,249186,216604,250509,SA43,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SA43,,,,,,,Sir Ceredigion - Ceredigion,http://data.ordnancesurvey.co.uk/id/7000000000025485,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,http://dbpedia.org/resource/Gwbert,
SA433JS,http://data.ordnancesurvey.co.uk/id/postcodeunit/SA433JS,SA43 3JS,,,,other,Postcode,215165,245804,3500,18000,,,,,,,,,,,,,Sir Benfro - Pembrokeshire,http://data.ordnancesurvey.co.uk/id/7000000000025490,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
SA413QA,http://data.ordnancesurvey.co.uk/id/postcodeunit/SA413QA,SA41 3QA,,,,other,Postcode,214811,241166,3500,18000,,,,,,,,,,,,,Sir Benfro - Pembrokeshire,http://data.ordnancesurvey.co.uk/id/7000000000025490,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
SA433AQ,http://data.ordnancesurvey.co.uk/id/postcodeunit/SA433AQ,SA43 3AQ,,,,other,Postcode,217776,245507,3500,18000,,,,,,,,,,,,,Sir Ceredigion - Ceredigion,http://data.ordnancesurvey.co.uk/id/7000000000025485,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
SA433JX,http://data.ordnancesurvey.co.uk/id/postcodeunit/SA433JX,SA43 3JX,,,,other,Postcode,216275,246511,3500,18000,,,,,,,Llandudoch / St Dogmaels,http://data.ordnancesurvey.co.uk/id/4000000074566893,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Sir Benfro - Pembrokeshire,http://data.ordnancesurvey.co.uk/id/7000000000025490,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
SA431LS,http://data.ordnancesurvey.co.uk/id/postcodeunit/SA431LS,SA43 1LS,,,,other,Postcode,218049,246415,3500,18000,,,,,,,Aberteifi / Cardigan,http://data.ordnancesurvey.co.uk/id/4000000074566894,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#town,,,,Sir Ceredigion - Ceredigion,http://data.ordnancesurvey.co.uk/id/7000000000025485,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
SA431DH,http://data.ordnancesurvey.co.uk/id/postcodeunit/SA431DH,SA43 1DH,,,,other,Postcode,217943,246011,3500,18000,,,,,,,Aberteifi / Cardigan,http://data.ordnancesurvey.co.uk/id/4000000074566894,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#town,,,,Sir Ceredigion - Ceredigion,http://data.ordnancesurvey.co.uk/id/7000000000025485,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
SA433AF,http://data.ordnancesurvey.co.uk/id/postcodeunit/SA433AF,SA43 3AF,,,,other,Postcode,217865,245666,3500,18000,,,,,,,Aberteifi / Cardigan,http://data.ordnancesurvey.co.uk/id/4000000074566894,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#town,,,,Sir Ceredigion - Ceredigion,http://data.ordnancesurvey.co.uk/id/7000000000025485,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
SA431DR,http://data.ordnancesurvey.co.uk/id/postcodeunit/SA431DR,SA43 1DR,,,,other,Postcode,218361,246106,3500,18000,,,,,,,Aberteifi / Cardigan,http://data.ordnancesurvey.co.uk/id/4000000074566894,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#town,,,,Sir Ceredigion - Ceredigion,http://data.ordnancesurvey.co.uk/id/7000000000025485,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
SA433EW,http://data.ordnancesurvey.co.uk/id/postcodeunit/SA433EW,SA43 3EW,,,,other,Postcode,216216,246159,3500,18000,,,,,,,Llandudoch / St Dogmaels,http://data.ordnancesurvey.co.uk/id/4000000074566893,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Sir Benfro - Pembrokeshire,http://data.ordnancesurvey.co.uk/id/7000000000025490,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
SA433JZ,http://data.ordnancesurvey.co.uk/id/postcodeunit/SA433JZ,SA43 3JZ,,,,other,Postcode,216258,246533,3500,18000,,,,,,,Llandudoch / St Dogmaels,http://data.ordnancesurvey.co.uk/id/4000000074566893,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Sir Benfro - Pembrokeshire,http://data.ordnancesurvey.co.uk/id/7000000000025490,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
SA431QT,http://data.ordnancesurvey.co.uk/id/postcodeunit/SA431QT,SA43 1QT,,,,other,Postcode,218898,247270,3500,18000,,,,,,,Aberteifi / Cardigan,http://data.ordnancesurvey.co.uk/id/4000000074566894,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#town,,,,Sir Ceredigion - Ceredigion,http://data.ordnancesurvey.co.uk/id/7000000000025485,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
SA433BS,http://data.ordnancesurvey.co.uk/id/postcodeunit/SA433BS,SA43 3BS,,,,other,Postcode,210536,244060,3500,18000,,,,,,,,,,,,,Sir Benfro - Pembrokeshire,http://data.ordnancesurvey.co.uk/id/7000000000025490,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
SA431JW,http://data.ordnancesurvey.co.uk/id/postcodeunit/SA431JW,SA43 1JW,,,,other,Postcode,217742,246091,3500,18000,,,,,,,Aberteifi / Cardigan,http://data.ordnancesurvey.co.uk/id/4000000074566894,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#town,,,,Sir Ceredigion - Ceredigion,http://data.ordnancesurvey.co.uk/id/7000000000025485,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
SA431HR,http://data.ordnancesurvey.co.uk/id/postcodeunit/SA431HR,SA43 1HR,,,,other,Postcode,217619,245993,3500,18000,,,,,,,Aberteifi / Cardigan,http://data.ordnancesurvey.co.uk/id/4000000074566894,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#town,,,,Sir Ceredigion - Ceredigion,http://data.ordnancesurvey.co.uk/id/7000000000025485,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
SA431NU,http://data.ordnancesurvey.co.uk/id/postcodeunit/SA431NU,SA43 1NU,,,,other,Postcode,218695,247117,3500,18000,,,,,,,Aberteifi / Cardigan,http://data.ordnancesurvey.co.uk/id/4000000074566894,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#town,,,,Sir Ceredigion - Ceredigion,http://data.ordnancesurvey.co.uk/id/7000000000025485,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
