osgb4000000074562533,http://data.ordnancesurvey.co.uk/id/4000000074562533,Cabrach,,,,populatedPlace,Hamlet,338920,826806,5000,25000,338508,826437,339243,827140,AB54,http://data.ordnancesurvey.co.uk/id/postcodedistrict/AB54,,,,,,,Moray,http://data.ordnancesurvey.co.uk/id/7000000000029959,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,http://dbpedia.org/resource/Cabrach,http://sws.geonames.org/2654121
osgb4000000074336441,http://data.ordnancesurvey.co.uk/id/4000000074336441,Glen Rinnes,,,,populatedPlace,Other Settlement,331043,838926,15000,25000,330419,837449,331309,839007,AB55,http://data.ordnancesurvey.co.uk/id/postcodedistrict/AB55,,,,,,,Moray,http://data.ordnancesurvey.co.uk/id/7000000000029959,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074543227,http://data.ordnancesurvey.co.uk/id/4000000074543227,Dufftown,,,,populatedPlace,Town,332368,839977,26000,2000000,331662,838786,334119,842762,AB55,http://data.ordnancesurvey.co.uk/id/postcodedistrict/AB55,,,,,,,Moray,http://data.ordnancesurvey.co.uk/id/7000000000029959,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,http://dbpedia.org/resource/Dufftown,http://sws.geonames.org/2650833
osgb4000000074336337,http://data.ordnancesurvey.co.uk/id/4000000074336337,Lower Cabrach,,,,populatedPlace,Hamlet,338361,831324,5000,25000,338027,831008,338559,831508,AB54,http://data.ordnancesurvey.co.uk/id/postcodedistrict/AB54,,,,,,,Moray,http://data.ordnancesurvey.co.uk/id/7000000000029959,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074560311,http://data.ordnancesurvey.co.uk/id/4000000074560311,Tomnavoulin,,,,populatedPlace,Village,321140,826105,18000,250000,319469,825277,322189,827011,AB37,http://data.ordnancesurvey.co.uk/id/postcodedistrict/AB37,,,,,,,Moray,http://data.ordnancesurvey.co.uk/id/7000000000029959,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,http://sws.geonames.org/2635704
osgb4000000074561764,http://data.ordnancesurvey.co.uk/id/4000000074561764,Auchnarrow,,,,populatedPlace,Hamlet,321218,823575,5000,25000,320882,823081,321445,823955,AB37,http://data.ordnancesurvey.co.uk/id/postcodedistrict/AB37,,,,,,,Moray,http://data.ordnancesurvey.co.uk/id/7000000000029959,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,http://dbpedia.org/resource/Auchnarrow,
osgb4000000074542717,http://data.ordnancesurvey.co.uk/id/4000000074542717,Kirktown of Mortlach,,,,populatedPlace,Suburban Area,332353,839259,4000,25000,331918,838838,332591,839424,AB55,http://data.ordnancesurvey.co.uk/id/postcodedistrict/AB55,,,,,,,Moray,http://data.ordnancesurvey.co.uk/id/7000000000029959,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,http://sws.geonames.org/2645200
osgb4000000074561154,http://data.ordnancesurvey.co.uk/id/4000000074561154,Chapeltown,,,,populatedPlace,Other Settlement,324203,820972,15000,25000,323798,819369,325013,821907,AB37,http://data.ordnancesurvey.co.uk/id/postcodedistrict/AB37,,,,,,,Moray,http://data.ordnancesurvey.co.uk/id/7000000000029959,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074560312,http://data.ordnancesurvey.co.uk/id/4000000074560312,Auchbreck,,,,populatedPlace,Hamlet,320977,828600,5000,25000,320717,828343,321217,828843,AB37,http://data.ordnancesurvey.co.uk/id/postcodedistrict/AB37,,,,,,,Moray,http://data.ordnancesurvey.co.uk/id/7000000000029959,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074543515,http://data.ordnancesurvey.co.uk/id/4000000074543515,Rechlerich,,,,populatedPlace,Hamlet,321019,838222,5000,25000,320809,837867,321317,838385,AB37,http://data.ordnancesurvey.co.uk/id/postcodedistrict/AB37,,,,,,,Moray,http://data.ordnancesurvey.co.uk/id/7000000000029959,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074562730,http://data.ordnancesurvey.co.uk/id/4000000074562730,Bridgend,,,,populatedPlace,Other Settlement,337295,831721,15000,25000,337011,831518,337669,832018,AB54,http://data.ordnancesurvey.co.uk/id/postcodedistrict/AB54,,,,,,,Moray,http://data.ordnancesurvey.co.uk/id/7000000000029959,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
AB554DE,http://data.ordnancesurvey.co.uk/id/postcodeunit/AB554DE,AB55 4DE,,,,other,Postcode,327791,833598,3500,18000,,,,,,,,,,,,,Moray,http://data.ordnancesurvey.co.uk/id/7000000000029959,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
AB554DX,http://data.ordnancesurvey.co.uk/id/postcodeunit/AB554DX,AB55 4DX,,,,other,Postcode,333206,837150,3500,18000,,,,,,,,,,,,,Moray,http://data.ordnancesurvey.co.uk/id/7000000000029959,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
AB544YX,http://data.ordnancesurvey.co.uk/id/postcodeunit/AB544YX,AB54 4YX,,,,other,Postcode,339675,839027,3500,18000,,,,,,,,,,,,,Moray,http://data.ordnancesurvey.co.uk/id/7000000000029959,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
AB554BS,http://data.ordnancesurvey.co.uk/id/postcodeunit/AB554BS,AB55 4BS,,,,other,Postcode,331273,839252,3500,18000,,,,,,,,,,,,,Moray,http://data.ordnancesurvey.co.uk/id/7000000000029959,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
