KW116UE,http://data.ordnancesurvey.co.uk/id/postcodeunit/KW116UE,KW11 6UE,,,,other,Postcode,279898,933359,3500,18000,,,,,,,Badanloch,http://data.ordnancesurvey.co.uk/id/4000000074336161,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#hamlet,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
KW116UF,http://data.ordnancesurvey.co.uk/id/postcodeunit/KW116UF,KW11 6UF,,,,other,Postcode,278151,938665,3500,18000,,,,,,,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
IV274UH,http://data.ordnancesurvey.co.uk/id/postcodeunit/IV274UH,IV27 4UH,,,,other,Postcode,263898,938563,3500,18000,,,,,,,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
KW116UD,http://data.ordnancesurvey.co.uk/id/postcodeunit/KW116UD,KW11 6UD,,,,other,Postcode,265217,930400,3500,18000,,,,,,,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000003340190,http://data.ordnancesurvey.co.uk/id/4000000003340190,B871,,,,transportNetwork,Numbered Road,276429,939306,173000,250000,269374,931082,286342,957672,KW11,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW11,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000003340196,http://data.ordnancesurvey.co.uk/id/4000000003340196,B873,,,,transportNetwork,Numbered Road,263810,938577,81000,250000,256932,935323,269389,944025,IV27,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IV27,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074729460,http://data.ordnancesurvey.co.uk/id/4000000074729460,Bun nan Tri-allt,,,,landcover,Other Landcover,261477,921520,4000,1300000,261227,921200,261727,921870,IV27,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IV27,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074600052,http://data.ordnancesurvey.co.uk/id/4000000074600052,Cnoc a' Chròm-uillt,,,,landform,Hill Or Mountain,272763,931222,1000,300000,272513,930972,273013,931472,KW11,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW11,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074605435,http://data.ordnancesurvey.co.uk/id/4000000074605435,Meall a' Bhata,,,,landform,Hill Or Mountain,263572,926441,1000,300000,263322,926191,263822,926691,KW11,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW11,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074721104,http://data.ordnancesurvey.co.uk/id/4000000074721104,Coire Poll Dhomhnuill,,,,landform,Cirque Or Hollow,267636,930560,3000,30000,267387,930310,267887,930810,KW11,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW11,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
