osgb4000000074337690,http://data.ordnancesurvey.co.uk/id/4000000074337690,Cille Bhrìghde,gla,West Kilbride,eng,populatedPlace,Other Settlement,75338,814261,15000,25000,74573,814011,76075,814952,HS8,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HS8,,,,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074337681,http://data.ordnancesurvey.co.uk/id/4000000074337681,Rubha Ban,,,,populatedPlace,Village,78689,811903,3000,250000,78395,811622,78895,812122,HS8,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HS8,,,,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074570637,http://data.ordnancesurvey.co.uk/id/4000000074570637,Earsairidh,gla,Earsary,eng,populatedPlace,Hamlet,70622,800002,5000,25000,70257,799386,71095,800680,HS9,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HS9,,,,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074541015,http://data.ordnancesurvey.co.uk/id/4000000074541015,Gleann dail bho Tuath,gla,North Glendale,eng,populatedPlace,Hamlet,79146,817648,5000,25000,79074,817124,79846,818056,HS8,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HS8,,,,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074566371,http://data.ordnancesurvey.co.uk/id/4000000074566371,Bogach,,,,populatedPlace,Hamlet,71254,802420,5000,25000,71039,802244,71552,802744,HS9,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HS9,,,,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,http://dbpedia.org/resource/Bogach,
osgb4000000074572715,http://data.ordnancesurvey.co.uk/id/4000000074572715,Borgh,gla,Borve,eng,populatedPlace,Village,65531,801267,10000,250000,65201,800775,66705,801784,HS9,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HS9,,,,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,"http://dbpedia.org/resource/Borve,_Barra",
osgb4000000074566040,http://data.ordnancesurvey.co.uk/id/4000000074566040,Leth Meadhanach,,,,populatedPlace,Other Settlement,74742,817096,15000,25000,74189,816800,75794,817396,HS8,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HS8,,,,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074337671,http://data.ordnancesurvey.co.uk/id/4000000074337671,Cleat,eng,Cleit,gla,populatedPlace,Other Settlement,66876,804604,15000,25000,66083,804183,67324,804912,HS9,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HS9,,,,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074543017,http://data.ordnancesurvey.co.uk/id/4000000074543017,Haun,eng,Haunn,gla,populatedPlace,Hamlet,78997,811929,5000,25000,78768,811638,79268,812138,HS8,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HS8,,,,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074566365,http://data.ordnancesurvey.co.uk/id/4000000074566365,Bruairnis,gla,Bruernish,eng,populatedPlace,Other Settlement,71918,802339,15000,25000,71451,801825,72437,802710,HS9,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HS9,,,,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
