osgb4000000074550139,http://data.ordnancesurvey.co.uk/id/4000000074550139,Gallin,,,,populatedPlace,Hamlet,254089,745681,5000,25000,253865,745409,254365,745909,PH15,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PH15,,,,,,,Perth and Kinross,http://data.ordnancesurvey.co.uk/id/7000000000030110,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074335510,http://data.ordnancesurvey.co.uk/id/4000000074335510,Innerwick,,,,populatedPlace,Hamlet,258425,747113,5000,25000,258383,746988,258999,747488,PH15,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PH15,,,,,,,Perth and Kinross,http://data.ordnancesurvey.co.uk/id/7000000000030110,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074334937,http://data.ordnancesurvey.co.uk/id/4000000074334937,Rannoch,,,,populatedPlace,Hamlet,242285,757774,5000,25000,241530,757595,242425,758095,PH17,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PH17,,,,,,,Perth and Kinross,http://data.ordnancesurvey.co.uk/id/7000000000030110,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074549046,http://data.ordnancesurvey.co.uk/id/4000000074549046,Killichonan,,,,populatedPlace,Hamlet,254461,758069,5000,25000,253502,757849,254910,758356,PH17,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PH17,,,,,,,Perth and Kinross,http://data.ordnancesurvey.co.uk/id/7000000000030110,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,http://sws.geonames.org/2645638
osgb4000000074541334,http://data.ordnancesurvey.co.uk/id/4000000074541334,Pubil,,,,populatedPlace,Hamlet,246344,741939,5000,25000,246105,741801,246605,742301,PH15,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PH15,,,,,,,Perth and Kinross,http://data.ordnancesurvey.co.uk/id/7000000000030110,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,http://sws.geonames.org/6694225
osgb4000000074334461,http://data.ordnancesurvey.co.uk/id/4000000074334461,Bridge of Gaur,,,,populatedPlace,Other Settlement,250149,756662,15000,25000,249460,756363,250606,757189,PH17,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PH17,,,,,,,Perth and Kinross,http://data.ordnancesurvey.co.uk/id/7000000000030110,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
PH172QP,http://data.ordnancesurvey.co.uk/id/postcodeunit/PH172QP,PH17 2QP,,,,other,Postcode,252794,758393,3500,18000,,,,,,,,,,,,,Perth and Kinross,http://data.ordnancesurvey.co.uk/id/7000000000030110,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
PH152PX,http://data.ordnancesurvey.co.uk/id/postcodeunit/PH152PX,PH15 2PX,,,,other,Postcode,246406,742079,3500,18000,,,,,,,Pubil,http://data.ordnancesurvey.co.uk/id/4000000074541334,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#hamlet,,,,Perth and Kinross,http://data.ordnancesurvey.co.uk/id/7000000000030110,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
PH172QD,http://data.ordnancesurvey.co.uk/id/postcodeunit/PH172QD,PH17 2QD,,,,other,Postcode,250360,757134,3500,18000,,,,,,,Bridge of Gaur,http://data.ordnancesurvey.co.uk/id/4000000074334461,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#otherSettlement,,,,Perth and Kinross,http://data.ordnancesurvey.co.uk/id/7000000000030110,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
PH172QB,http://data.ordnancesurvey.co.uk/id/postcodeunit/PH172QB,PH17 2QB,,,,other,Postcode,247359,757210,3500,18000,,,,,,,,,,,,,Perth and Kinross,http://data.ordnancesurvey.co.uk/id/7000000000030110,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
